Gene,Detection_Rate,Mean_Expression,Median_Expression
CLDN14,0.713080168776371,0.16402361978084,0.0976107966264223
CLDN15,1,3.07866119270449,3.27052894238072
CLDN16,0.523206751054852,0.0394960640339553,0.0143552929770701
CLDN18,0.877637130801688,0.0876931691178542,0.0565835283663675
CLDN2,0.772151898734177,0.0777368973594354,0.0426443374084937
CLDN20,0.919831223628692,0.269964065427049,0.238786859587117
CLDN22,0.552742616033755,0.248874914176747,0.124328135002202
CLDN23,0.911392405063291,0.712460196003556,0.485426827170242
CLDN3,0.890295358649789,0.422172362566574,0.20163386116965
CLDN4,0.991561181434599,0.728835628786029,0.55581615506164
CLDN5,1,6.00741229300796,6.33539035469393
CLDN6,0.831223628691983,0.173922780903471,0.124328135002202
CLDN7,1,1.67100631916958,1.57531233068744
CLDN9,0.949367088607595,0.857985620890103,0.765534746362977
CLDND1,1,6.40908246115056,6.57000746297462
CLDND2,0.949367088607595,1.73139988433491,1.52606881166759
CLEC10A,0.940928270042194,0.593122315676736,0.321928094887362
CLEC11A,1,4.30648415174027,4.39848719001897
CLEC12A,0.983122362869198,0.90454918398695,0.7311832415722
CLEC12B,0.704641350210971,0.126424453666435,0.0565835283663675
CLEC14A,1,2.62167578667129,2.73335434061383
CLEC16A,1,3.33837696816057,3.33485426933163
CLEC17A,0.966244725738397,0.432781412320329,0.263034405833794
CLEC18A,1,2.76727267470355,2.83187724119167
CLEC18B,1,2.98653983296713,3.01792190799726
CLEC18C,0.978902953586498,0.952557255186118,0.748461233004036
CLEC1A,0.978902953586498,0.75393477864902,0.669026765509631
CLEC2B,0.974683544303798,2.36737917751818,2.38128337250378
CLEC2D,1,2.39913684263627,2.51096191927738
CLEC2L,0.936708860759494,1.61031990946077,0.831877241191673
CLEC3B,1,4.21133443921936,4.12184429787638
CLEC4A,1,1.84491483128638,1.89530262133331
CLEC4E,0.940928270042194,1.17386749711308,0.895302621333307
CLEC4F,0.881856540084388,0.490701372936991,0.250961573533219
CLEC4G,0.789029535864979,0.554892825831855,0.189033824390017
CLEC4GP1,0.362869198312236,0.170761809712429,0
CLEC5A,0.974683544303798,1.5435561074843,1.33342373372519
CLEC7A,1,2.4672107096288,2.44625622988956
CLEC9A,0.907172995780591,0.526397234553784,0.356143810225275
CLECL1,0.907172995780591,1.06422248004121,0.970853654340484
CLGN,0.949367088607595,1.19649990005317,1.02147972741045
CLHC1,0.9957805907173,2.72667618852223,2.83794324189103
CLIC1,1,6.40048170280062,6.80774130648367
CLIC2,0.991561181434599,1.52511519190731,1.4905701304462
CLIC3,0.974683544303798,1.13441018166075,0.910732661902913
CLIC4,1,5.5129272707312,5.74872956650074
CLIC5,0.890295358649789,0.211617156971902,0.111031312388744
CLIC6,0.962025316455696,0.431316871209132,0.176322772640463
CLINT1,1,3.38097822007647,3.55213110825378
CLIP1,1,3.63467130239284,3.6507645591169
CLIP2,1,5.63431945350785,5.69905184401685
CLIP3,1,5.43803641244827,5.74227574754027
CLIP4,1,2.86938377919658,2.87578006306849
CLK1,1,6.37962391308983,6.93757979967966
CLK2,1,4.56312629085614,4.75167794568758
CLK3,1,5.16120491813519,5.28798935040895
CLK4,1,3.34958810953374,3.5668151540109
CLMN,1,1.88863927633963,1.74416109557041
CLMP,0.919831223628692,0.455873644988133,0.27500704749987
CLN5,1,3.51482417899726,3.77188557851537
CLN6,1,3.60966661848295,3.76659516172927
CLN8,1,2.90102449587425,2.86393845042397
CLNK,0.662447257383966,0.0530403135243135,0.0285691521967709
CLNS1A,1,5.96879671175739,6.18368500039778
CLOCK,1,1.94556304209845,1.85199883711245
CLP1,1,2.52331934802366,2.69821847822441
CLPB,1,3.60808080193898,3.60169651648096
CLPP,1,5.85554342935283,6.22013644739608
CLPTM1,1,6.01680942442327,6.2475478068903
CLPTM1L,1,5.2110671268838,5.44360665147562
CLPX,1,3.03691036430162,3.0071955014042
CLRN1-AS1,0.683544303797468,0.0571278657156186,0.0285691521967709
CLRN3,0.746835443037975,0.180490117685634,0.137503523749935
CLSPN,0.991561181434599,1.02814057144012,0.831877241191673
CLSTN1,1,6.52668914751028,6.82425869660337
CLSTN2,1,1.58674485807848,1.41683974191283
CLSTN3,1,4.49019434691185,4.45088131527337
CLTA,1,6.97304808062725,7.34243029628488
CLTB,1,6.61619283272148,6.92195991732617
CLTC,1,5.92308894503118,6.32894414544975
CLTCL1,1,2.08504778615334,2.05311133645956
CLU,1,12.6325797345854,13.0029485922972
CLUAP1,1,3.57424909499876,3.83592407425438
CLUH,1,4.85012737842185,4.99276843076892
CLUHP3,0.9957805907173,1.52916680491155,1.44890095114513
CLUL1,0.928270042194093,0.65593923319298,0.432959407276106
CLVS1,0.974683544303798,1.05075124294989,0.903038270112912
CLVS2,0.924050632911392,0.544735054542182,0.263034405833794
CLYBL,1,2.41391107534687,2.65764000520782
CMAHP,0.991561181434599,1.44875587698941,1.43829285157915
CMAS,1,4.04774120980486,4.38404980679516
CMBL,1,2.95436879061205,3.24031432933371
CMC1,1,4.01415006373777,4.41345868800798
CMC2,1,5.68751927527337,6.29957437060887
CMC4,1,3.80383711304153,4.11852584893567
CMIP,1,3.80410686357757,3.86591881455221
CMKLR1,1,1.74852215112933,1.61353165291793
CMP21-97G8.1,0.658227848101266,0.514505453491832,0.389566811762726
CMP21-97G8.2,0.69620253164557,0.471992987397735,0.344828496997441
CMPK1,1,4.43248229396439,4.76606505147495
CMPK2,1,1.92200409009674,1.86789646399265
CMSS1,1,4.32989093546075,4.81352468929781
CMTM1,0.978902953586498,1.74505719026701,1.61823865559545
CMTM2,0.957805907172996,1.27505954630505,1.15055967657538
CMTM3,1,5.1401440650149,5.57228336665041
CMTM4,1,3.30000451535429,3.37016428054021
CMTM5,0.9957805907173,4.51013659528422,4.75862298244024
CMTM6,1,3.07027227218263,3.32624970083746
CMTM7,1,2.62041382127425,2.68032435684402
CMTM8,0.974683544303798,1.4974767281584,1.46988597627446
CMTR1,1,4.06625236412999,4.19692173382033
CMTR2,1,2.22082928457287,2.25096157353322
CMYA5,1,1.7515541349362,1.52105073690096
CNBD2,0.991561181434599,0.288420284646768,0.238786859587117
CNBP,1,6.89021539156378,7.35455794681454
CNDP1,0.991561181434599,3.19878397122723,3.11103131238874
CNDP2,1,6.53136974605617,6.6659043549549
CNEP1R1,1,2.9472465975432,3.11103131238874
CNFN,0.881856540084388,1.57279004990381,1.4594316186373
CNGA1,0.734177215189873,0.121460631699733,0.0565835283663675
CNGA3,0.9957805907173,1.97555192600283,1.62293035092018
CNGA4,0.873417721518987,0.244245044773989,0.20163386116965
CNGB1,0.746835443037975,0.263569364752443,0.0426443374084937
CNIH1,1,4.25305645406207,4.72465027173297
CNIH2,1,4.85492242170218,5.07937811111865
CNIH3,1,3.61376781181912,3.64270157183323
CNIH4,1,4.77040395299935,5.1333991254172
CNKSR1,0.9957805907173,1.48370979755833,1.43829285157915
CNKSR2,1,1.98054096420416,1.87184364850932
CNKSR3,1,2.03489565821774,1.95233356636969
CNN1,1,1.95661779407396,1.81966818349646
CNN2,1,3.27715722600809,3.26603689399532
CNN2P1,0.869198312236287,0.288850652656158,0.214124805352847
CNN2P8,0.59915611814346,0.261768460953527,0.070389327891398
CNN2P9,0.784810126582278,0.206848257819179,0.137503523749935
CNN3,1,6.74407739157548,7.00798033649535
CNNM1,0.962025316455696,0.565840343527724,0.250961573533219
CNNM2,1,1.52166156004165,1.48542682717024
CNNM3,1,3.04284426081063,3.15704371014558
CNNM4,1,1.80323019357197,1.87970576628229
CNOT1,1,4.36053159865788,4.56803210477128
CNOT10,1,3.368215208199,3.5197934862411
CNOT11,1,3.26535124509808,3.53231695933277
CNOT2,1,4.3714866453534,4.2364926183813
CNOT3,1,4.31498455799551,4.54596836910529
CNOT4,1,2.80448465444282,2.94860084749336
CNOT6,1,2.36539187875366,2.44360665147561
CNOT6L,1,1.86991238662551,1.76128527336162
CNOT6LP1,0.481012658227848,0.0549306658338007,0
CNOT7,1,3.77890951728255,3.90977310414164
CNOT8,1,4.01567389040645,4.15299460549244
CNP,1,6.96227193925355,6.98436149044871
CNPPD1,1,5.25944180328261,5.51759065774328
CNPY1,0.89873417721519,0.810993816630079,0.367371065648529
CNPY2,1,6.55926074624513,6.90941310537723
CNPY3,1,5.90692868234658,6.14974711950468
CNPY4,1,4.19576447415158,4.34837407519116
CNR1,1,2.84211030144881,2.75274859140713
CNR2,0.675105485232067,0.0293607065871759,0.0143552929770701
CNRIP1,1,4.14382101018604,4.42961596420174
CNST,1,2.17318878050651,2.10097764772482
CNTD1,1,1.23442738517321,1.23878685958712
CNTD2,0.987341772151899,1.18109340976016,1.07724299893246
CNTF,0.983122362869198,0.713365935071677,0.516015147003665
CNTFR,1,3.95600595393675,4.43895814789755
CNTLN,1,1.31842674794835,1.23878685958712
CNTN1,1,3.39033722855957,3.3743439890385
CNTN2,1,3.14081828393972,3.0232553523003
CNTN3,0.966244725738397,0.729941605392746,0.333423733725192
CNTN4,0.957805907172996,0.635906701135137,0.367371065648529
CNTN5,0.966244725738397,0.335252320032777,0.20163386116965
CNTN6,0.970464135021097,0.388454793957695,0.22650852980868
CNTNAP1,1,3.50830462143678,3.47897180503294
CNTNAP2,0.9957805907173,1.39074807694867,1.05658352836637
CNTNAP3,1,1.03573642108987,0.773996325111173
CNTNAP3B,1,1.79347451275905,1.6959938131099
CNTNAP4,0.9957805907173,1.78629738056813,1.44890095114513
CNTNAP5,0.827004219409283,0.337127192714106,0.111031312388744
CNTRL,1,2.11695765877528,2.16671544496642
CNTROB,1,4.17878782862174,4.33556900555675
COA1,1,5.13180407399378,5.41447383643093
COA3,1,6.43877981831567,6.9249312390522
COA4,1,5.36732549934013,5.83137058796754
COA5,1,4.93606625995428,5.32984117653063
COA6,1,4.82693698860721,5.38162946703366
COASY,1,4.99560310297527,5.24982454861618
COBL,1,3.34854867713068,3.61941301059794
COBLL1,1,1.67247540362239,1.62760683812965
COCH,1,1.22216804028552,0.918386234446348
COG1,1,4.33754999918011,4.54039930563062
COG2,1,3.18574892846611,3.38681094647222
COG3,1,2.88643946051394,2.99819550315325
COG4,1,5.43164007098846,5.62673115067279
COG5,1,2.76150411921357,2.55581615506164
COG6,1,2.24595382845117,2.32192809488736
COG7,1,3.7297036052211,4.00629802390037
COG8,1,3.37817958766166,3.47767732756531
COIL,1,2.54908708923171,2.70708299177171
COL10A1,0.886075949367089,0.319342992917331,0.111031312388744
COL11A1,1,2.26284704452598,2.01435529297707
COL11A2,1,2.46720657006851,2.48284828306847
COL12A1,1,1.85630848589374,1.78659636189081
COL13A1,1,1.36688999921364,1.01435529297707
COL14A1,1,1.20073475035024,0.879705766282288
COL15A1,1,1.18953360012079,0.992768430768924
COL16A1,1,5.54995417501403,5.71039319217052
COL17A1,0.962025316455696,0.319303482670253,0.150559676575381
COL18A1,1,5.37888089506099,5.44194819050336
COL18A1-AS1,0.713080168776371,0.0605156800571967,0.0285691521967709
COL19A1,0.835443037974684,0.176484206073064,0.0426443374084937
COL1A1,1,4.29235619997109,4.12184429787638
COL1A2,1,4.91506431894159,4.93310047493137
COL20A1,1,3.86873441357059,3.83693401132109
COL21A1,0.987341772151899,0.995256795140352,0.678071905112638
COL22A1,1,2.78639309578051,2.77399632511117
COL23A1,1,1.39218839829722,1.0703893278914
COL24A1,0.9957805907173,0.382440189391416,0.20163386116965
COL25A1,0.949367088607595,0.352145694317073,0.137503523749935
COL26A1,0.991561181434599,1.05864290651376,0.622930350920177
COL27A1,1,2.23593964408492,2.17312743348066
COL28A1,0.9957805907173,1.4698993039641,1.13750352374994
COL2A1,0.962025316455696,0.618130826364273,0.298658315564515
COL3A1,1,4.17182836828059,4.20633064787105
COL4A1,1,4.89667876183397,5.23916887866545
COL4A2,1,5.7137785748743,6.05506547256509
COL4A3,0.962025316455696,0.465538078511026,0.263034405833794
COL4A3BP,1,2.97466013841855,2.98550043030489
COL4A4,0.9957805907173,0.339905641686428,0.214124805352847
COL4A5,1,2.86370398166518,2.98002530023873
COL4A6,0.991561181434599,0.830954241606509,0.565597175854225
COL5A1,1,2.81963521694949,2.61117238004401
COL5A2,1,3.34180104719082,3.34908214639109
COL5A3,1,4.11655226190702,4.15623479785027
COL6A1,1,6.88655482957436,6.79584485619723
COL6A2,1,5.7753568156778,5.77030048949942
COL6A3,1,1.97602382373884,1.58014548442338
COL6A4P2,0.945147679324895,1.22987903975903,1.06350294230616
COL6A6,0.713080168776371,0.0383838007040025,0.0143552929770701
COL7A1,1,3.982546191591,4.00539998774259
COL8A1,1,1.87761142613792,1.55581615506164
COL8A2,1,1.66751622459521,1.43829285157915
COL9A1,1,2.02715498090299,1.74846123300404
COL9A2,1,4.61308072322573,4.74469931420784
COL9A3,1,5.58393613717109,5.6940444130862
COLCA1,0.987341772151899,1.16437492889362,0.925999418556223
COLCA2,0.983122362869198,1.62752468245818,1.57046293102604
COLEC10,0.746835443037975,0.114188883091886,0.0976107966264223
COLEC11,0.978902953586498,1.29126661642686,1.0496307677246
COLEC12,1,2.58532972471922,2.5033487351675
COLGALT1,1,5.06654676076721,5.18150015170461
COLGALT2,1,3.60894079156607,3.77505054148318
COLQ,1,1.79839701252491,1.90689059560852
COMMD1,1,5.02348904556971,5.40803246613065
COMMD10,1,3.2494860047349,3.44095219802964
COMMD2,1,3.19769922167504,3.14730669878029
COMMD3,1,4.90072617763563,5.29755828116819
COMMD3-BMI1,0.983122362869198,3.43524637608909,3.84498815668261
COMMD4,1,6.26219302714614,6.44890095114513
COMMD5,1,4.74074021727751,5.03033607837096
COMMD6,0.987341772151899,6.48724315449257,7.00101403849448
COMMD7,1,4.85969252504929,5.28355142317431
COMMD8,0.991561181434599,2.85629951383291,3.17951105027151
COMMD9,1,4.74329723295245,4.90929308582382
COMP,0.755274261603376,0.208560661614726,0.0565835283663675
COMT,1,6.90544405552263,7.24279302359725
COMTD1,1,3.56392830684604,3.56437816856506
COPA,1,4.90774717976605,4.96069703930431
COPB1,1,4.150056044508,4.50716034911752
COPB2,1,4.7321797701683,4.84398384404833
COPE,1,7.68367326322495,8.04537743988333
COPG1,1,5.78838480175293,6.12556845177803
COPG2,1,4.46177392971135,4.58496250072116
COPRS,1,5.94620556192292,6.43796008833447
COPS2,1,3.50770699142394,3.71918344048179
COPS3,1,4.88200136095209,5.20320115631661
COPS4,1,4.15936639904565,4.53044535469291
COPS5,1,5.02533852740373,5.40565206128037
COPS6,1,6.76760543299307,7.14669594803066
COPS7A,1,5.21843718141225,5.50842865253186
COPS7B,1,4.08385436381455,4.34978987024187
COPS8,1,5.11874546800903,5.57410150808939
COPZ1,1,6.00450867319336,6.16269343221124
COPZ2,1,4.70230625682839,4.9217219470096
COQ10A,1,3.74870241727263,3.95884267524324
COQ10B,1,2.85905521107517,3.09592441999854
COQ2,1,2.74976004309725,3.02147972741045
COQ3,1,2.463105832084,2.56315813040281
COQ4,1,5.19009538826849,5.45187047886432
COQ5,1,3.99314685785836,4.25398926623079
COQ6,1,3.9055911866319,4.13832300405648
COQ7,1,3.63027313114255,3.73552217729654
COQ9,1,5.04841128544971,5.34978987024187
CORIN,0.978902953586498,0.202938793242889,0.150559676575381
CORO1A,1,5.63629967681697,5.8522485895654
CORO1B,1,6.18087111657343,6.35244074691265
CORO1C,1,4.90791669444762,4.88752527074159
CORO2A,0.9957805907173,0.431651002712457,0.344828496997441
CORO2B,1,4.29589832816054,4.60821785302146
CORO6,1,2.50157736695518,2.26002565596146
CORO7,1,4.77672283579083,4.85598969730848
CORO7-PAM16,0.911392405063291,0.361262279049904,0.298658315564515
CORT,0.949367088607595,1.85562865996768,1.60880924267552
COTL1,1,6.40077996909603,6.75835648293992
COX10,1,2.07589575712543,2.19849415363908
COX10-AS1,1,2.29592435920131,2.31324585178756
COX11,1,4.35228808617045,4.62527048937469
COX14,1,5.4994169576354,6.00472609358901
COX15,1,3.18951472842284,3.32768736417605
COX16,1,4.7697927248718,5.23189316164533
COX17,1,5.54224049544393,6.08618931310448
COX17P1,0.683544303797468,0.436113124384514,0.321928094887362
COX18,1,2.76194770541584,2.72900887033786
COX19,1,2.50591689772771,2.58976348698498
COX20,1,5.3250601835147,5.79051141189419
COX4I1,1,8.99555843690538,9.49743273602952
COX4I2,0.953586497890295,1.86361849266813,1.82781902461732
COX5A,1,6.57390403707394,7.07692245939234
COX5B,1,7.98719005206655,8.3911146756971
COX6A1,1,8.8757599496799,9.46656594612579
COX6A1P2,0.911392405063291,1.91343254148647,2.0703893278914
COX6A2,0.843881856540084,1.21549192268011,0.978195629681652
COX6B1,1,8.08561886063319,8.73308313184512
COX6B2,0.978902953586498,0.427390074770117,0.27500704749987
COX6C,1,8.35724874780885,9.22441174661022
COX7A1,1,4.61867066140136,4.6450098843911
COX7A2,1,7.6469349819855,8.1269625347419
COX7A2L,1,5.10156834859708,5.55918586578773
COX7B,1,4.84963078390013,5.26528685756517
COX7C,1,8.73415857045471,9.53173234366382
COX8A,1,8.75093680601417,9.18967632917211
CP,1,3.39025210684591,3.38404980679516
CPA1,0.565400843881857,0.153576408562803,0.0565835283663675
CPA2,0.873417721518987,0.342747971459444,0.250961573533219
CPA4,0.978902953586498,0.804993321127806,0.516015147003665
CPA5,0.877637130801688,0.52045792895797,0.321928094887362
CPA6,0.675105485232067,0.14030320397062,0.0565835283663675
CPAMD8,1,1.15559492278014,0.956056652412403
CPB1,0.79746835443038,0.392272132229749,0.238786859587117
CPB2-AS1,0.987341772151899,0.927503928999456,0.887525270741588
CPD,1,2.72111290189725,2.6667565918848
CPE,1,6.9973221696898,7.3911146756971
CPEB1,1,2.27740174374642,2.17632277264046
CPEB2,1,2.32192138434634,2.37295209791183
CPEB3,1,0.914763252287076,0.75702324650746
CPEB4,1,2.99872557773198,2.97269265400426
CPED1,1,0.961621225132028,0.831877241191673
CPLX1,0.9957805907173,4.60289778566838,4.34198574722862
CPLX2,1,3.206059190031,2.48284828306847
CPLX3,0.936708860759494,1.00673389400532,0.575312330687437
CPM,1,2.64337887757562,2.54349588342577
CPNE1,1,6.91371564728154,7.20300533751198
CPNE2,1,5.63721994771762,6.04439411935845
CPNE3,1,3.43628224059705,3.43562859405209
CPNE4,0.991561181434599,1.85515427532645,1.68706068833989
CPNE5,1,3.15397576777672,3.07553263116736
CPNE6,0.991561181434599,2.50750989074194,1.83592407425438
CPNE7,0.991561181434599,1.61076190304231,1.13750352374994
CPNE8,1,1.41899113904404,1.18903382439002
CPNE9,0.970464135021097,0.961835343955369,0.526068811667588
CPO,0.877637130801688,0.276460956428154,0.214124805352847
CPOX,1,3.38029176897882,3.34624777408278
CPPED1,1,2.15315486958023,2.16671544496642
CPQ,1,3.38300411842153,3.67807190511264
CPS1,1,1.3735468206719,1.15055967657538
CPSF1,1,6.35540206872017,6.51143641197723
CPSF1P1,0.919831223628692,0.292659830648336,0.111031312388744
CPSF2,1,2.71555834346241,2.67355642399015
CPSF3,1,3.79196947018562,4.01970191444255
CPSF3L,1,6.65903130512273,6.85237344958027
CPSF4,1,5.37605401408137,5.49920809085669
CPSF6,1,3.87004591587362,3.8923910259134
CPSF7,1,4.51085543820037,4.72137265947682
CPT1A,1,2.86490800197501,2.85598969730848
CPT1B,1,3.66921531104104,3.84096670448742
CPT1C,1,5.85870146526342,5.98709343705815
CPT2,1,2.68275665291296,2.85199883711245
CPVL,1,4.51229893200671,4.62351574149055
CPXM1,1,4.40517366667145,4.86839045305445
CPXM2,0.983122362869198,1.03204333046183,0.622930350920177
CPZ,0.9957805907173,1.61535007958465,1.33342373372519
CR1,0.932489451476793,0.310090888931499,0.124328135002202
CR769776.1,0.864978902953587,0.28226981306298,0.189033824390017
CR848007.2,0.523206751054852,0.082882261547012,0.0285691521967709
CRABP1,0.886075949367089,1.98317972851158,1.48026512205446
CRABP2,0.9957805907173,3.24161605734856,3.38266725274504
CRADD,1,3.19228494259159,3.34624777408278
CRAMP1L,1,2.76601252188078,2.88362081628567
CRAT,1,4.66902991655165,4.91934008244201
CRB1,1,2.94229193643238,2.98002530023873
CRB2,1,3.14112603316075,3.10265813136374
CRB3,0.860759493670886,0.285719545880641,0.214124805352847
CRBN,1,3.70209073401546,3.81659970653491
CRCP,1,4.16207236799835,4.15704371014558
CREB1,1,2.6732881501149,2.52105073690096
CREB3,1,4.97841641465546,5.24830712008724
CREB3L1,1,1.93827995695756,1.74416109557041
CREB3L2,1,2.19936233504855,2.23572705983806
CREB3L3,0.556962025316456,0.0681142804771651,0.0285691521967709
CREB3L4,1,2.65276881993684,2.65306001710456
CREB5,1,3.73768880970305,3.95791459863299
CREBBP,1,3.22121641873362,3.20006486151431
CREBL2,1,3.40207703677922,3.5981269599196
CREBRF,1,1.7829655250908,1.67807190511264
CREBZF,1,4.16053440842718,4.35191096110308
CREG1,1,4.53576637468189,4.7457751494858
CREG2,0.9957805907173,1.26583195337209,0.782408564927373
CRELD1,1,4.98504312984015,5.27872821293894
CRELD2,1,5.02437179838601,5.36001304220433
CREM,1,4.22082563658856,4.5933537709803
CRH,0.763713080168776,0.384882967801054,0.124328135002202
CRHBP,0.949367088607595,1.17033670970858,0.839959587489532
CRHR1,0.983122362869198,1.20017574535804,0.903038270112912
CRHR1-IT1,1,3.48420323118695,3.70818723602071
CRHR2,0.708860759493671,0.18948942961127,0.0426443374084937
CRIM1,1,2.89023705736057,2.81966818349646
CRIP2,1,7.80872793405132,8.33132005951636
CRIP3,0.9957805907173,2.52380412726419,2.60407132366886
CRIPAK,0.9957805907173,1.61670224395311,1.6915341649192
CRIPT,1,3.32681600624286,3.605257262939
CRISPLD1,1,3.03762767572368,2.97452931248388
CRISPLD2,1,1.2984725893118,1.11769504266975
CRK,1,4.06320670016903,4.10768786931437
CRKL,1,3.95110204342125,3.96993327469786
CRLF1,1,3.58201016400319,3.22804904788446
CRLF3,1,2.01941445523303,2.03210084316702
CRLS1,1,4.5187496496835,4.79701297783615
CRMP1,1,5.52653883837736,5.82349462471286
CRNDE,0.9957805907173,3.8085064056695,4.31759350462347
CRNKL1,1,3.29985424564007,3.52230689287139
CROCC,1,4.29934878301825,4.39574832817903
CROCCP1,0.544303797468355,0.0354177345406022,0.0143552929770701
CROCCP2,1,3.95939611203024,4.114367024952
CROCCP3,1,2.34793064156088,2.34766565630097
CROT,1,3.17101483485511,3.23266075679028
CRTAC1,1,2.54867056646134,2.51096191927738
CRTAM,0.894514767932489,0.314182075619047,0.238786859587117
CRTAP,1,5.01677976527831,5.00854067170295
CRTC1,1,3.98093660344149,4.23572705983806
CRTC2,1,4.42406826770267,4.7457751494858
CRTC3,1,3.14492577896733,3.27202318906105
CRY1,1,3.21058480821153,3.12763327972587
CRY2,1,3.46138960821165,3.41818994794577
CRYAA,0.839662447257384,0.36372718704334,0.298658315564515
CRYAB,1,9.34018439590254,9.9100730345061
CRYBA2,0.839662447257384,0.715947183284202,0.545968369105292
CRYBA4,0.704641350210971,0.291224730092723,0.16349873228288
CRYBB1,0.987341772151899,1.78699239009115,1.70043971814109
CRYBB2,0.89873417721519,0.820634993384554,0.659924558402378
CRYBB2P1,1,3.68587035134491,3.67129337248158
CRYBB3,0.620253164556962,0.18627866411894,0.0840642647884746
CRYGA,0.451476793248945,0.196349594805802,0
CRYGD,0.620253164556962,0.624429999235531,0.250961573533219
CRYGN,0.856540084388186,0.268718770410506,0.16349873228288
CRYGS,0.991561181434599,3.03431915793075,3.2585189247113
CRYL1,1,4.75581980323841,5.10559427579519
CRYM,0.970464135021097,2.35329632235212,1.4905701304462
CRYM-AS1,0.708860759493671,0.0871205468121019,0.0426443374084937
CRYZ,0.9957805907173,3.36034141018094,3.674686619928
CRYZL1,1,4.11461909355625,4.34908214639109
CRYZP1,0.814345991561181,0.26117342893436,0.16349873228288
CS,1,5.13723723411729,5.35720008486005
CSAD,1,4.59075955598797,4.87528859822269
CSAG1,0.894514767932489,1.21931836292028,1.10433665981474
CSAG2,0.649789029535865,0.199393720893649,0.0426443374084937
CSAG3,0.658227848101266,0.193043137509302,0.0565835283663675
CSDC2,1,2.7431136231023,2.74631276642546
CSDE1,1,6.16318065642862,6.18923154864728
CSE1L,1,4.26258996234533,4.51412226017071
CSF1,1,4.28095887610704,4.35614381022528
CSF1R,1,4.50207210383206,4.55704241526372
CSF2RA,1,2.39999296627129,2.28095631383106
CSF2RB,1,0.871464159231316,0.75702324650746
CSF3,0.80168776371308,0.514840521005137,0.124328135002202
CSF3R,1,3.51334191360664,3.52230689287139
CSGALNACT1,1,2.79478341063047,2.799087306074
CSGALNACT2,1,2.87956422558933,2.86195536414487
CSK,1,4.93343615591219,5.19652836093694
CSMD1,0.9957805907173,1.23115773283021,1.19534759832222
CSMD2,1,1.6810789908593,1.63691458035588
CSMD3,0.983122362869198,0.674190335171224,0.422233000683048
CSNK1A1,1,4.76548052196668,4.73606362787181
CSNK1A1L,0.578059071729958,0.0415937920249377,0.0143552929770701
CSNK1D,1,5.93175019335198,6.24963495731019
CSNK1E,1,6.22942108592929,6.35843142862635
CSNK1G1,1,1.67980795333556,1.68257329734758
CSNK1G2,1,5.28768649766242,5.48220292629596
CSNK1G2-AS1,0.632911392405063,0.0829165379428914,0.0426443374084937
CSNK1G3,1,2.53147288787999,2.51853513898218
CSNK2A1,1,4.24703742315207,4.33199177823206
CSNK2A2,1,3.91433741935361,4.25701061820602
CSNK2A3,0.784810126582278,0.161099388398099,0.124328135002202
CSNK2B,1,6.40695228540235,6.89129766091913
CSNK2B-LY6G5B-1181,0.890295358649789,2.57806125464215,2.67581593117227
CSPG4,1,3.6991111699187,3.71039319217052
CSPG4P10,0.974683544303798,0.411321271692593,0.367371065648529
CSPG4P11,0.9957805907173,0.534849520211306,0.356143810225275
CSPG4P12,1,0.825175596695508,0.659924558402378
CSPG4P13,0.848101265822785,0.186766153110673,0.070389327891398
CSPG4P5,0.455696202531646,0.110749548416404,0
CSPG4P8,0.9957805907173,0.621407187434843,0.55581615506164
CSPG4P9,0.983122362869198,0.418721340947987,0.344828496997441
CSPG5,1,5.16134141427712,5.54442356218942
CSPP1,1,2.2062241666017,2.14404636961671
CSRNP1,1,3.66720851336317,3.73443866613717
CSRNP2,1,3.49789952526541,3.48542682717024
CSRNP3,1,1.18626458007027,1.0703893278914
CSRP1,1,6.81159197681089,6.96081285795656
CSRP2,1,5.96858923514111,6.37521323955639
CSRP2BP,1,2.69464403855814,2.88557436437143
CST1,0.691983122362869,0.626904068877812,0.22650852980868
CST3,1,10.6898557856826,11.0281823484606
CST6,0.780590717299578,0.546006658554851,0.321928094887362
CST7,0.962025316455696,1.29636172994124,1.08406426478847
CSTA,0.936708860759494,1.93541397548616,1.76553474636298
CSTB,1,5.38315343908381,5.6959938131099
CSTF1,1,3.11192986385745,3.3305584000308
CSTF2,1,2.85833759759002,2.9560566524124
CSTF2T,1,2.9350221888625,3.01970191444255
CSTF3,1,4.47219690649834,4.84949893172018
CSTF3-AS1,0.835443037974684,0.202856299787715,0.124328135002202
CT45A1,0.430379746835443,0.238565313151559,0
CT45A3,0.506329113924051,0.33501734851684,0.070389327891398
CT62,0.434599156118144,0.0362761704285698,0
CTA-134P22.2,0.957805907172996,2.13830317333363,2.05658352836637
CTA-14H9.5,0.784810126582278,1.42503228527318,1.41683974191283
CTA-204B4.2,1,1.94922758092832,2.05311133645956
CTA-211A9.5,1,1.77660653353819,1.68257329734758
CTA-212D2.2,0.763713080168776,0.295411191011167,0.214124805352847
CTA-217C2.1,1,2.58721319544861,2.72246602447109
CTA-217C2.2,0.835443037974684,0.64235200097754,0.55581615506164
CTA-221G9.11,0.518987341772152,0.175153636519381,0.0565835283663675
CTA-223H9.9,0.848101265822785,1.04689418582276,0.910732661902913
CTA-228A9.3,0.987341772151899,1.11990190377052,1.02147972741045
